"IMMR","Immersion Corporation","10.64","304289784.96","n/a","United States","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","4.77","14400792.18","n/a","United States","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/iccc",
"IMGN","ImmunoGen, Inc.","16.17","1380841289.52","n/a","United States","1989","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","4.87","404863943.6","n/a","United States","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/immu",
"IPXL","Impax Laboratories, Inc.","27.59","1919088003.84","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipxl",
"IMRS","Imris Inc","1.72","89490956.72","n/a","Canada","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/imrs",
"SAAS","inContact, Inc.","9.85","546139219.1","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/saas",
"INCY","Incyte Corporation","63.3","10198867768.2","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incy",
"INDB","Independent Bank Corp.","38.44","883029034.36","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","12.69","289504495.17","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","54.5","658192521.5","n/a","United States","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IDSA","Industrial Services of America, Inc.","4.5301","32024486.4367","n/a","United States","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/idsa",
"INFN","Infinera Corporation","8.63","1031805544.34","n/a","United States","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"INXB","Infinity Cross Border Acquisition Corporation","7.99","57428125","n/a","Israel","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxb",
"INXBU","Infinity Cross Border Acquisition Corporation","8.52","0","n/a","Israel","2012","Finance","Business Services","http://www.nasdaq.com/symbol/inxbu",
"INXBW","Infinity Cross Border Acquisition Corporation","0.72","0","n/a","Israel","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbw",
"INFI","Infinity Pharmaceuticals, Inc.","14.02","674174398.38","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"IPCC","Infinity Property and Casualty Corporation","74.61","856950688.35","n/a","United States","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"INFA","Informatica Corporation","39.49","4285178370","n/a","United States","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/infa",
"IFON","InfoSonics Corp","4.16","59006043.2","n/a","United States","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/ifon",
"IMKTA","Ingles Markets, Incorporated","24.54","558524903.04","n/a","United States","1987","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/imkta",
"INWK","InnerWorkings, Inc.","8.27","423973128","n/a","United States","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","3.3","82664633.7","n/a","United States","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","55.84","1227528821.44","n/a","United States","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","45.81","1088225895.24","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"ISSC","Innovative Solutions and Support, Inc.","8.04","135780211.44","n/a","United States","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/issc",
"INGN","Inogen, Inc","19.5","0","n/a","United States","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ingn",
"NSIT","Insight Enterprises, Inc.","24.91","1054644562","n/a","United States","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","3.32","42303340.4","n/a","United States","1991","Consumer Services","Advertising","http://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","17.72","693026612.88","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insm",
"IIIN","Insteel Industries, Inc.","19.99","364041768.06","n/a","United States","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"PODD","Insulet Corporation","48.45","2642431023","n/a","United States","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/podd",
"INSY","Insys Therapeutics, Inc.","75.79","1628487527.81","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insy",
"IART","Integra LifeSciences Holdings Corporation","49.43","1588602001.74","n/a","United States","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"IDTI","Integrated Device Technology, Inc.","12.16","1842637850.88","n/a","United States","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/idti",
"IESC","Integrated Electrical Services, Inc.","6.21","110796584.4","n/a","United States","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"ISSI","Integrated Silicon Solution, Inc.","13.09","385766658.97","n/a","United States","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/issi",
"INTC","Intel Corporation","24.84","123479640000","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/intc",
"IQNT","Inteliquent, Inc.","14.49","466423145.37","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"IPCI","Intellipharmaceutics International Inc.","4.43","97058690.73","n/a","Canada","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipci",
"IPAR","Inter Parfums, Inc.","34.07","1049459538.73","n/a","United States","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","22.5","1124366107.5","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ININ","Interactive Intelligence Group, Inc.","78.08","1579155351.04","n/a","United States","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inin",
"ICPT","Intercept Pharmaceuticals, Inc.","444.01","8585189099.76","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"ICLD","InterCloud Systems, Inc","13.51","86558759.14","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icld",
"ICLDW","InterCloud Systems, Inc","8.47","0","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icldw",
"IDCC","InterDigital, Inc.","31.75","1307858414.25","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","20.54","1361529352.04","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"IMI","Intermolecular, Inc.","2.71","124944731.57","n/a","United States","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/imi",
"ITMN","InterMune, Inc.","33.64","3010887479.8","n/a","United States","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itmn",
"INAP","Internap Network Services Corporation","7.72","414602206.28","n/a","United States","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","24.97","1678108525.39","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"ISCA","International Speedway Corporation","33.97","1580125794.07","n/a","United States","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","9.2601","177823422.6786","n/a","Israel","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","10.41","972248196","n/a","Japan","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"PTNT","Internet Patents Corporation","3.25","25193844","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ptnt",
"INPH","Interphase Corporation","4.97","34845395.62","n/a","United States","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"INTX","Intersections, Inc.","6.5","117636428","n/a","United States","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","12.64","1613907495.2","n/a","United States","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"IILG","Interval Leisure Group, Inc.","26.63","1527447321.46","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","7.8","170959019.4","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"IVAC","Intevac, Inc.","8.01","192288076.02","n/a","United States","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","18.77","360170003.23","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"INTLL","INTL FCStone Inc.","25.48","0","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intll",
"IIN","IntriCon Corporation","4.95","28251451.8","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","81.82","23310728113.76","n/a","United States","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","438.59","16741571957.91","n/a","United States","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/isrg",
"SNAK","Inventure Foods, Inc.","12.97","251878178.2","n/a","United States","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"ITIC","Investors Title Company","80.11","165581121.42","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"IPAS","iPass Inc.","1.59","102248804.16","n/a","United States","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"IPCM","IPC The Hospitalist Company, Inc.","52","880171344","n/a","United States","2008","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ipcm",
"IPGP","IPG Photonics Corporation","72.4","3741664797.2","n/a","United States","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/ipgp",
"IRIX","IRIDEX Corporation","9.34","91574795.88","n/a","United States","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","6.94","532023182.94","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMZ","Iridium Communications Inc","0.75","0","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmz",
"IRBT","iRobot Corporation","43.28","1249280229.6","n/a","United States","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","14.15","1710785642.85","n/a","United States","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/irwd",
"GNMA","iShares Barclays GNMA Bond Fund","48.9","29340000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"FCHI","iShares FTSE China (HK Listed) Index Fund","44.45","26670000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","46.745","46745000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","30.58","27522000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","36.85","29480000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","30.24","749952000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifgl",
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","50.11","27560500","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifna",
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","78.09","312360000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"AXFN","iShares MSCI ACWI ex US Financials Sector Index Fund","25.41","5082000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axfn",
"ACWX","iShares MSCI ACWI ex US Index Fund","46.12","1623424000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","57.9","5512080000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","57.97","2568071000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"AXJS","iShares MSCI All Country Asia ex Japan Small Cap Index Fund","58.6901","5869010","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axjs",
"AAIT","iShares MSCI All Country Asia Information Technology Index Fun","32.45","6490000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aait",
"EEMA","iShares MSCI Emerging Markets Asia Index Fund","55","35750000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMDI","iShares MSCI Emerging Markets Consumer Discrectionary Sector I","55.98","5598000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emdi",
"EEME","iShares MSCI Emerging Markets EMEA Index Fund","48.57","9714000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeme",
"EMEY","iShares MSCI Emerging Markets Energy Sector Capped Index Fund","33.5001","1675005","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emey",
"EMFN","iShares MSCI Emerging Markets Financials Sector Index Fund","22.9","5725000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emfn",
"EGRW","iShares MSCI Emerging Markets Growth Index Fund","53.103","5310300","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egrw",
"EEML","iShares MSCI Emerging Markets Latin America Index Fund","38.637","11591100","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml",
"EMMT","iShares MSCI Emerging Markets Materials Sector Index Fund","15.8899","7150455","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emmt",
"EVAL","iShares MSCI Emerging Markets Value Index Fund","43.27","15144500","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eval",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","25.55","480340000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"FEFN","iShares MSCI Far East Financials Sector Index Fund","27.55","5510000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fefn",
"IBB","iShares NASDAQ Biotechnology Index Fund","260.5","5288150000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","31.8","120840000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","11.4886","52847560","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"NUCL","iShares S&P Global Nuclear Index Fund","36.914","8859360","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nucl",
"WOOD","iShares S&P Global Timber &Forestry Index Fund","52.932","341411400","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","24.56","470324000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","95.988","177577800","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg",
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","103.25","557550000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov",
"ISIS","Isis Pharmaceuticals, Inc.","49.51","5746842157.72","n/a","United States","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/isis",
"ISLE","Isle of Capri Casinos, Inc.","8.51","338946296.27","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/isle",
"ISRL","Isramco, Inc.","144.2","391891042.2","n/a","United States","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"ITRI","Itron, Inc.","35.16","1376480422.2","n/a","United States","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","24.17","567401167.27","n/a","Israel","2005","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn",
"IVAN","Ivanhoe Energy, Inc.","0.705","80951098.365","n/a","Canada","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ivan",
"XXIA","Ixia","14.2","1078170926","n/a","United States","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia",
"IXYS","IXYS Corporation","11.72","364479881.52","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys",
"JJSF","J & J Snack Foods Corp.","95.63","1787386476.98","n/a","United States","1986","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","47","94741660","n/a","United States","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","74.18","8742587900.36","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","50.89","2368368590.42","n/a","United States","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","11.17","446495293.57","n/a","China","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","57.82","4948396744.34","n/a","United States","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","59.15","2520175658","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","20.95","38555542","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","10.81","62644976.95","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JAKK","JAKKS Pacific, Inc.","7.3","162817053.8","n/a","United States","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jakk",
"JRCC","James River Coal Company","0.74","26685043.06","n/a","United States","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/jrcc",
"JAZZ","Jazz Pharmaceuticals plc","151.88","8777102521.72","n/a","Ireland","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jazz",
"JDSU","JDS Uniphase Corporation","13.72","3194528044.12","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/jdsu",
"JFBI","Jefferson Bancshares, Inc.","7.778","51298251.178","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JBLU","JetBlue Airways Corporation","8.87","2504345856.73","n/a","United States","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","2.46","28361571.24","n/a","United States","2011","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","9.91","31067215.76","n/a","United States","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/jctcf",
"DATE","Jiayuan.com International Ltd.","8.25","264720192","n/a","China","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/date",
"JST","Jinpan International Limited","9.76","160214850.56","n/a","China","1998","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/jst",
"JIVE","Jive Software, Inc.","8.31","575383693.65","n/a","United States","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/jive",
"JOEZ","Joe&#39;s Jeans Inc.","1.39","95191667.46","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/joez",
"JBSS","John B. Sanfilippo & Son, Inc.","23.25","256450545.75","n/a","United States","1991","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","23.39","233024488.91","n/a","United States","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jout",
"JOSB","Jos. A. Bank Clothiers, Inc.","61.83","1730522277.36","n/a","United States","1994","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/josb",
"TAX","JTH Holding Inc. D/B/A Liberty Tax Service","27.23","353509581.11","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tax",
"KALU","Kaiser Aluminum Corporation","71.8","1347112820.6","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KBIO","KaloBios Pharmaceuticals, Inc.","3.36","110617792.32","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kbio",
"KMDA","Kamada Ltd.","15.95","573566178.9","n/a","Israel","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","19.05","704439967.8","n/a","China","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KCLI","Kansas City Life Insurance Company","49.98","548998312.8","n/a","United States","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/kcli",
"KPTI","Karyopharm Therapeutics Inc.","42.87","1275365051.91","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kpti",
"KCAP","KCAP Financial, Inc.","8.16","271990123.68","n/a","United States","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KRNY","Kearny Financial","14.6","966907484","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KIPO","Keating Capital, Inc.","6.13","54160634.2","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/kipo",
"KELYA","Kelly Services, Inc.","25.89","967125144.18","n/a","United States","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","21.56","74909357.6","n/a","United States","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.5","72498132","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","14.99","1337354840.33","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"KEQU","Kewaunee Scientific Corporation","16.69","43652661.62","n/a","United States","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","12.24","76887787.68","n/a","United States","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.8","113705542.8","n/a","United States","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","22.16","747385577.76","n/a","United States","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","18.9","726397572.6","n/a","United States","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KIN","Kindred Biosciences, Inc.","24.4","367168296.4","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kin",
"KGJI","Kingold Jewelry Inc.","1.79","116047740.6","n/a","China","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","7.18","52174144.92","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","7.6385","10732092.5","n/a","China","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KIOR","KiOR, Inc.","1.44","158506768.8","n/a","United States","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kior",
"KIPS","Kips Bay Medical, Inc.","0.7499","24757257.8421","n/a","United States","2011","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/kips",
"KIRK","Kirkland&#39;s, Inc.","18.89","326734833.01","n/a","United States","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KLAC","KLA-Tencor Corporation","66.14","11017417529.22","n/a","United States","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"VLCCF","Knightsbridge Tankers Limited","11.23","274821245.03","n/a","Bermuda","1997","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/vlccf",
"KFX","Kofax Limited","8.825","857078863.85","n/a","United States","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/kfx",
"KONA","Kona Grill, Inc.","19.2","165006259.2","n/a","United States","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KONG","KongZhong Corporation","9.83","412392495.03","n/a","China","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kong",
"KOPN","Kopin Corporation","4.06","269665411.12","n/a","United States","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KOSS","Koss Corporation","4.7099","34771806.9894","n/a","United States","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KRFT","Kraft Foods Group, Inc.","55.52","33082835370.4","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/krft",
"KWEB","KraneShares CSI China Internet ETF","39.81","3981159.24","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","8.08","460957576.4","n/a","United States","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KUTV","Ku6 Media Co., Ltd.","3.53","166868334.99","n/a","China","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","11.76","898455815.04","n/a","Singapore","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","13.67","213416368.08","n/a","United States","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYTH","Kythera Biopharmaceuticals, Inc.","44.53","952968940.65","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kyth",
"LLEN","L&L Energy, Inc.","1.68","70668811.92","n/a","United States","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/llen",
